source,text,created_at,retweet_count,is_retweet,id_str,"Sentiment - (1 for pos, -1 for neg)",text_cleaned
Twitter for Android,"No, I'm saying that the World is paying the price for China's pollution while they make a fortune with their dirty factories! Very sad.",3/30/13 22:08,215,False,3.18e+17,-1,"No, I'm saying that the World is paying the price for China's pollution while they make a fortune with their dirty factories! Very sad."
Twitter for Android,Major article in New York Times today discusses the cost of environmental damage in China and how it is RAPIDLY GROWNG! Rest of World pays.,3/30/13 21:47,96,False,3.18e+17,-1,Major article in New York Times today discusses the cost of environmental damage in China and how it is RAPIDLY GROWNG! Rest of World pays.
Twitter for Android,"China is the biggest environmental polluter in the World, by far. They do nothing to clean up their factories and laugh at our stupidity!",3/30/13 21:30,285,False,3.18e+17,-1,"China is the biggest environmental polluter in the World, by far. They do nothing to clean up their factories and laugh at our stupidity!"
Twitter for iPhone,"We have tremendous economic power over China if our leaders knew how to use it, which they don't! China's economy would collapse without us.",3/30/13 19:43,195,False,3.18e+17,1,"We have tremendous economic power over China if our leaders knew how to use it, which they don't! China's economy would collapse without us."
Twitter for Android,North Korea is reliant on China. China could solve this problem easily if they wanted to but they have no respect for our leaders.,3/30/13 11:33,284,False,3.18e+17,-1,North Korea is reliant on China. China could solve this problem easily if they wanted to but they have no respect for our leaders.
Twitter Web Client,Terrible economic numbers released today. US GDP only grew 0.4% during Oct-Dec 2012 quarter http://t.co/i8pTLtCMf3 Great news for China.,3/28/13 18:29,92,False,3.17e+17,-1,Terrible economic numbers released today. US GDP only grew 0.4% during Oct-Dec 2012 quarter  Great news for China.
Twitter Web Client,"After decades of our leaders allowing China to steal our jobs &amp; R&amp;D, the Chinese will ‘overtake America’ in 2016 ...",3/25/13 21:00,150,False,3.16e+17,-1,"After decades of our leaders allowing China to steal our jobs &amp; R&amp;D, the Chinese will ‘overtake America’ in 2016 ..."
Twitter Web Client,...Re: China--I told you that a long time ago. http://t.co/s2j9iRNfMA,3/25/13 21:00,41,False,3.16e+17,-1,...Re: China--I told you that a long time ago. 
Twitter Web Client,China’s top academics are working w/ PLA in cyber-espionage of our state secrets &amp; R&amp;D http://t.co/T82A4yCPAP They are laughing at us!,3/25/13 20:30,56,False,3.16e+17,-1,China’s top academics are working w/ PLA in cyber-espionage of our state secrets &amp; R&amp;D  They are laughing at us!
Twitter Web Client,"Obama has now become the weakest POTUS against China, yuan just hit record high against dollar http://t.co/sEbQQycPmf  Very sad!",3/25/13 20:17,172,False,3.16e+17,-1,"Obama has now become the weakest POTUS against China, yuan just hit record high against dollar   Very sad!"
Twitter Web Client,Surprise – China has spies throughout NASA stealing our R&amp;D http://t.co/e3MjOud1mU When will we ever make them pay for espionage?,3/8/13 19:46,161,False,3.1e+17,-1,Surprise – China has spies throughout NASA stealing our R&amp;D  When will we ever make them pay for espionage?
Twitter Web Client,China has announced it is “fully prepared” for a currency war http://t.co/e9ZE2OrLqn Outrageous - they have no fear of our leaders.,3/4/13 20:10,151,False,3.09e+17,-1,China has announced it is “fully prepared” for a currency war  Outrageous - they have no fear of our leaders.
Twitter for Android,"Remember, Bill Maher praised the animals who took down the World Trade Center and was fired by ABC. DROP@HBO until dopey Bill is canned!",3/2/13 13:17,271,False,3.08e+17,-1,"Remember, Bill Maher praised the animals who took down the World Trade Center and was fired by ABC. DROP until dopey Bill is canned!"
Twitter Web Client,"As China is built on corporate espionage, currency manipulation &amp; cheap labor, its economy is a ticking time bomb http://t.co/YEPSWFPm6l",2/28/13 21:45,127,False,3.07e+17,-1,"As China is built on corporate espionage, currency manipulation &amp; cheap labor, its economy is a ticking time bomb "
Twitter Web Client,"There was a major diplomatic breakthrough yesterday w/the White House, Iran &amp; China. All celebrated Chuck Hagel being voted in as SOD.",2/27/13 20:46,89,False,3.07e+17,1,"There was a major diplomatic breakthrough yesterday w/the White House, Iran &amp; China. All celebrated Chuck Hagel being voted in as SOD."
Twitter for Android,The United States better address China's exchange rate before they steal our country and it is too late! China is laughing at us.,2/26/13 2:54,552,False,3.06e+17,-1,The United States better address China's exchange rate before they steal our country and it is too late! China is laughing at us.
Twitter Web Client,China is buying gas fields in Texas http://t.co/G6tW5gSKti &amp; stealing our corporate secrets...,2/25/13 21:13,211,False,3.06e+17,-1,China is buying gas fields in Texas  &amp; stealing our corporate secrets...
Twitter Web Client,"My @foxandfriends re: the sequestration, failure of leadership in DC, China playing us &amp; taking over in 2016 http://t.co/afsPIhiTrj",2/25/13 19:27,40,False,3.06e+17,-1,"My  re: the sequestration, failure of leadership in DC, China playing us &amp; taking over in 2016 "
Twitter Web Client,"China is not our friend. They are not our ally. They want to overtake us, and if we don’t get smart and tough soon, they will.",2/21/13 20:35,1140,False,3.05e+17,-1,"China is not our friend. They are not our ally. They want to overtake us, and if we don’t get smart and tough soon, they will."
Twitter Web Client,Now China is helping Iran smuggle nuclear parts http://t.co/H6nGFh8l . China is not an ally but our country's greatest threat &amp; rival.,2/19/13 21:35,209,False,3.04e+17,-1,Now China is helping Iran smuggle nuclear parts  . China is not an ally but our country's greatest threat &amp; rival.
Twitter Web Client,China keeps manipulating its currency at our financial expense.  Why do our leaders continually let China run all over us?,2/7/13 21:24,195,False,3e+17,-1,China keeps manipulating its currency at our financial expense.  Why do our leaders continually let China run all over us?
Twitter Web Client,"Just as I predicted, immigration reform will increase the cost of ObamaCare over $300B http://t.co/CmDQ20a2 More money borrowed from China.",2/6/13 19:45,449,False,2.99e+17,-1,"Just as I predicted, immigration reform will increase the cost of ObamaCare over $300B  More money borrowed from China."
Twitter Web Client,China is buying our shale and gas fields http://t.co/T4bu11CK &amp; Obama still won’t approve Keystone http://t.co/Rr94yvAV Pathetic!,2/4/13 21:38,323,False,2.99e+17,-1,China is buying our shale and gas fields  &amp; Obama still won’t approve Keystone  Pathetic!
Twitter Web Client,"China is about to acquire 82,800 net acres of a Texas shale oil and gas field http://t.co/T4bu11CK  What are we doing!",2/4/13 21:35,924,False,2.99e+17,-1,"China is about to acquire 82,800 net acres of a Texas shale oil and gas field   What are we doing!"
Twitter Web Client,Obama's speech in Las Vegas yesterday cost the taxpayer $520 per word and over $1.6M  http://t.co/W7OVfZvz  More money borrowed from China.,1/30/13 21:28,564,False,2.97e+17,-1,Obama's speech in Las Vegas yesterday cost the taxpayer $520 per word and over $1.6M    More money borrowed from China.
Twitter Web Client,The new reality.  China’s economy ‘underpins’ global demand http://t.co/1nAj93O8 Our leaders just watched as China took full control.,1/29/13 18:40,88,False,2.96e+17,-1,The new reality.  China’s economy ‘underpins’ global demand  Our leaders just watched as China took full control.
Twitter Web Client,...Terrible for the economy and a job killer. China is laughing at us!,1/24/13 20:12,116,False,2.95e+17,-1,...Terrible for the economy and a job killer. China is laughing at us!
Twitter Web Client,"In 2010 alone our trade deficit with China cost over 566,000 jobs http://t.co/u9gb8nY9  This is unsustainable for the American worker.",1/23/13 19:29,91,False,2.94e+17,-1,"In 2010 alone our trade deficit with China cost over 566,000 jobs   This is unsustainable for the American worker."
Twitter Web Client,China watched Obama’s press conference yesterday salivating.  We will be borrowing trillions more from them.,1/15/13 21:32,299,False,2.91e+17,-1,China watched Obama’s press conference yesterday salivating.  We will be borrowing trillions more from them.
Twitter Web Client,We were led to believe that Jeep would manufacture in U.S. and sell to China—like China does to us.,1/15/13 17:05,97,False,2.91e+17,1,We were led to believe that Jeep would manufacture in U.S. and sell to China—like China does to us.
Twitter Web Client,"Unlike U.S., China taxes things made in the U.S. and sold in China. China demands plants, we don’t. Stupid!",1/15/13 16:39,212,False,2.91e+17,-1,"Unlike U.S., China taxes things made in the U.S. and sold in China. China demands plants, we don’t. Stupid!"
Twitter Web Client,From Bloomberg: “Chrysler’s Jeep expects China production agreement soon.”  I told you so.,1/15/13 16:04,203,False,2.91e+17,-1,From Bloomberg: “Chrysler’s Jeep expects China production agreement soon.”  I told you so.
Twitter Web Client,Hagel has been endorsed by China http://t.co/8zmnZgLr &amp; Iran http://t.co/ZHdfNN5k  for SOD.  Welcome to Obama's second term!,1/9/13 21:00,141,False,2.89e+17,-1,Hagel has been endorsed by China  &amp; Iran   for SOD.  Welcome to Obama's second term!
Twitter Web Client,Trade with China has killed over 29% of US manufacturing jobs in the US http://t.co/qae9jpzZ China is robbing us blind!,1/7/13 21:03,239,False,2.88e+17,-1,Trade with China has killed over 29% of US manufacturing jobs in the US  China is robbing us blind!
Twitter Web Client,"China is robbing us blind in trade deficits and stealing our jobs, yet our leaders are claiming 'progress' http://t.co/2r9DHxHo SAD!",12/20/12 20:51,260,False,2.82e+17,-1,"China is robbing us blind in trade deficits and stealing our jobs, yet our leaders are claiming 'progress'  SAD!"
Twitter Web Client,We can’t even stop the Norks from blasting a missile.  China is laughing at us.  It is really sad.,12/12/12 20:16,200,False,2.79e+17,-1,We can’t even stop the Norks from blasting a missile.  China is laughing at us.  It is really sad.
Twitter Web Client,China is buying so many of our companies-- it’s really getting bad.,12/11/12 17:45,317,False,2.79e+17,-1,China is buying so many of our companies-- it’s really getting bad.
Twitter Web Client,The government is borrowing 46 cents on every dollar it spends http://t.co/joS4tjDA  Dangerous for us but great news for China.,12/10/12 20:45,275,False,2.78e+17,-1,The government is borrowing 46 cents on every dollar it spends   Dangerous for us but great news for China.
Twitter Web Client,The Chinese are smart.  They bought up over $7B in US housing last year http://t.co/tt9BZwxR  U.S. is busy making China even richer.,12/10/12 20:32,258,False,2.78e+17,-1,The Chinese are smart.  They bought up over $7B in US housing last year   U.S. is busy making China even richer.
